run,elapsed,device,rxpktsps,rxkbps,txpktsps,txkbps
294,161000,net_em1,228982.0,150675.979492,226101.0,146465.089844
294,162000,net_em1,249829.0,182210.21582,243260.0,172566.527344
294,163000,net_em1,236865.0,162478.225586,252959.0,187660.510742
294,164000,net_em1,255711.0,188427.742188,278147.0,221938.694336
294,165000,net_em1,266844.0,197900.363281,253681.0,179011.587891
294,166000,net_em1,213594.0,130002.601562,227415.0,150592.836914
294,167000,net_em1,242482.0,170054.822266,255383.0,189784.84668
294,168000,net_em1,240208.0,166256.743164,237488.0,162151.990234
294,169000,net_em1,258607.0,195849.851562,242631.0,172044.326172
294,170000,net_em1,239250.0,163289.196289,240028.0,164074.783203
294,171000,net_em1,237096.0,157050.55957,242471.0,165911.382812
294,172000,net_em1,233823.0,149142.608398,240897.0,160357.560547
294,173000,net_em1,236452.0,162414.624023,233068.0,157279.609375
294,174000,net_em1,258158.0,191882.0,263577.0,199906.191406
294,175000,net_em1,262681.0,195308.505859,257738.0,188895.719727
294,176000,net_em1,259903.0,195793.820312,253263.0,185809.814453
294,177000,net_em1,262841.0,202296.680664,251010.0,183768.504883
294,178000,net_em1,267908.0,202907.720703,248971.0,173832.300781
294,179000,net_em1,251364.0,172340.305664,252683.0,175562.441406
294,180000,net_em1,233557.0,157638.039062,231585.0,155356.538086
294,181000,net_em1,263462.0,194265.62793,258247.0,187270.790039
294,182000,net_em1,251260.0,179193.204102,245973.0,172080.84375
294,183000,net_em1,246265.0,169791.083984,234329.0,151661.003906
294,184000,net_em1,240141.0,164662.495117,222056.0,137483.739258
294,185000,net_em1,133818.0,108635.62793,116730.0,84083.7207031
294,186000,net_em1,37534.0,20666.5546875,46112.0,33523.46875
294,187000,net_em1,66388.0,34445.8671875,64740.0,31712.9287109
294,188000,net_em1,107661.0,87975.5195312,101112.0,78118.3916016
294,189000,net_em1,118796.0,86337.640625,115193.0,81053.28125
294,190000,net_em1,155857.0,101730.913086,164941.0,114636.598633
294,191000,net_em1,65486.0,50898.5146484,58439.0,39496.6494141
294,192000,net_em1,461.0,83.640625,450.0,94.6796875
294,193000,net_em1,101230.0,75529.5361328,101416.0,75052.3466797
294,194000,net_em1,214862.0,145967.804688,205766.0,131704.226562
294,195000,net_em1,152641.0,106225.519531,154423.0,108717.325195
294,196000,net_em1,65345.0,44945.1992188,59390.0,36977.4345703
294,197000,net_em1,88344.0,65257.5097656,80861.0,53301.7675781
294,198000,net_em1,251219.0,187935.667969,249505.0,185610.395508
294,199000,net_em1,245974.0,181695.246094,234957.0,164912.05957
294,200000,net_em1,158277.0,114085.885742,141894.0,90229.4697266
294,201000,net_em1,133916.0,100399.683594,134403.0,101206.171875
294,202000,net_em1,100676.0,59224.6630859,124735.0,94964.7851562
294,203000,net_em1,231623.0,158561.503906,224299.0,147286.600586
294,204000,net_em1,194507.0,139031.803711,204179.0,154555.352539
