run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,43000,0.115511534949,0.0,0.0242729888726,0.835574193929,0.0178597735241,1.47317351038e-05,0.00676677699099,0.0,0.0,0.0,150253
294,44000,0.116879439432,0.0,0.0245200614321,0.834099635247,0.0176617392974,1.43981570359e-05,0.00682472643502,0.0,0.0,0.0,152986
294,45000,0.118748679918,0.0,0.0248715120509,0.832057449954,0.0173476332402,1.40808711366e-05,0.00696064396517,0.0,0.0,0.0,156117
294,46000,0.120316324609,0.0,0.0251571749383,0.830352099416,0.0170883256564,1.37772042379e-05,0.00707229817544,0.0,0.0,0.0,159387
294,47000,0.121586750704,0.0,0.0254043750731,0.82893068755,0.0169077782074,1.34866616916e-05,0.00715692180434,0.0,0.0,0.0,161923
294,48000,0.123236227718,0.0,0.025724109694,0.827116196548,0.0166548531529,1.76102068759e-05,0.00725100268115,0.0,0.0,0.0,164735
294,49000,0.124745496584,0.0,0.0260801297536,0.825371833805,0.0164176271654,1.72544689074e-05,0.00736765822348,0.0,0.0,0.0,167424
294,50000,0.126284682735,0.0,0.0263637401337,0.823697772442,0.0161666039563,1.69106735944e-05,0.00747029006033,0.0,0.0,0.0,170060
294,51000,0.127591924719,0.0,0.0266260415371,0.822223604029,0.0159723085852,1.65816855283e-05,0.00756953944368,0.0,0.0,0.0,172878
294,52000,0.127981393987,0.0,0.0266892194095,0.821982418619,0.0157354172935,1.62639972026e-05,0.00759528669361,0.0,0.0,0.0,174648
294,53000,0.126661242202,0.0,0.0263485377878,0.824000063817,0.0154716890825,1.59543068651e-05,0.00750251280333,0.0,0.0,0.0,175437
294,54000,0.126010881904,0.0,0.0262183426625,0.824969663757,0.015324695659,1.56574157435e-05,0.00746075860179,0.0,0.0,0.0,176214
294,55000,0.127326327765,0.0,0.0265168694797,0.823483514879,0.0151052757001,1.53743264123e-05,0.00755263785005,0.0,0.0,0.0,179558
294,56000,0.128686033562,0.0,0.026777658229,0.821998225645,0.0149083564566,1.51008928403e-05,0.00761462521472,0.0,0.0,0.0,181974
294,57000,0.12993834717,0.0,0.0270241195368,0.820572458768,0.0147417777679,1.48382262384e-05,0.00770845853087,0.0,0.0,0.0,184814
294,58000,0.130169597807,0.0,0.0270911715811,0.820252573862,0.0147395514335,1.82284830986e-05,0.00772887683379,0.0,0.0,0.0,186636
294,59000,0.130803200184,0.0,0.0272417056175,0.819416167235,0.0147571186878,1.79221747484e-05,0.007763886101,0.0,0.0,0.0,188687
294,60000,0.13184907363,0.0,0.0274879445024,0.818222836355,0.0145864470827,1.7624996475e-05,0.00783607343279,0.0,0.0,0.0,190849
294,61000,0.133207350902,0.0,0.0277669902913,0.816702496533,0.0143862690707,1.73370319001e-05,0.00791955617198,0.0,0.0,0.0,194112
294,62000,0.134214494811,0.0,0.0279872261155,0.815573630663,0.0142204996281,1.70591406287e-05,0.00798708964237,0.0,0.0,0.0,196381
294,63000,0.135302493015,0.0,0.0282311143348,0.814323420374,0.0140534332689,1.67902428541e-05,0.00807274876424,0.0,0.0,0.0,198734
294,64000,0.13612681411,0.0,0.0284075506628,0.813250024794,0.014063274819,1.65294720487e-05,0.00813580614235,0.0,0.0,0.0,201247
294,65000,0.136702614198,0.0,0.0285703125254,0.812575885315,0.0139482498771,1.62756708018e-05,0.00818666241329,0.0,0.0,0.0,200276
